cur_domain,cur_diff,correct,time_ms,target_domain,target_diff
1,2,1,7500,1,2
1,2,1,10476,1,1
1,2,0,923,1,1
1,1,0,6982,1,0
0,1,0,9107,0,0
2,2,0,7420,2,1
2,1,0,10589,1,0
0,0,1,7147,0,0
2,1,1,2790,1,2
2,1,0,4420,2,0
1,2,0,5381,1,1
2,2,1,6118,2,2
0,1,1,10849,0,0
0,2,1,13115,0,1
2,1,1,11690,2,0
0,0,0,10525,2,0
2,1,1,3699,2,1
2,1,0,6955,2,0
2,1,0,7729,2,0
1,0,1,10333,1,0
1,2,0,9429,1,1
0,1,1,12220,0,0
1,0,1,10781,2,0
2,0,1,9815,2,0
2,0,0,12877,2,0
0,0,1,3712,1,0
0,2,1,4281,1,2
0,1,1,8238,0,1
1,0,0,11246,2,0
1,2,0,11755,1,1
1,0,1,14963,1,0
2,0,0,3666,2,0
2,2,0,4670,1,1
2,0,1,4980,2,0
2,0,1,1088,2,1
2,2,1,2684,2,2
0,1,0,7227,0,0
1,0,0,7292,1,0
2,1,1,13105,2,0
0,0,1,14889,0,0
0,1,0,2245,0,0
2,0,0,6109,2,0
1,0,1,12350,1,0
0,1,1,7334,0,1
1,1,0,11804,1,0
2,2,0,8037,2,1
2,1,0,2110,2,0
1,1,0,12119,2,0
1,1,1,6778,2,1
0,2,0,1164,0,1
0,2,0,7252,1,1
2,0,0,12037,2,0
0,1,1,9290,1,1
0,1,1,2355,2,2
0,2,0,875,0,1
2,0,0,2818,2,0
0,2,1,6457,0,2
0,2,1,2144,1,2
1,0,0,7276,1,0
0,0,1,14889,0,0
0,0,0,14040,0,0
0,1,0,3419,0,0
1,2,0,13365,0,1
2,2,1,10133,2,1
1,2,0,6266,1,1
1,0,0,3847,1,0
2,2,1,4886,2,2
2,1,1,3632,2,1
1,0,1,8781,1,0
0,1,1,14366,0,0
2,0,0,10720,2,0
1,2,0,14546,1,1
0,2,0,4464,2,1
2,0,1,8591,2,0
0,0,1,5302,0,0
0,1,1,7675,2,1
1,2,0,2963,1,1
2,2,1,12025,0,1
1,1,1,3392,1,1
2,2,0,7334,2,1
0,0,0,9163,0,0
1,1,0,14475,1,0
0,1,1,5147,0,1
2,0,1,729,2,1
1,0,0,2166,1,0
1,2,0,7661,1,1
1,0,0,5855,1,0
2,0,0,11272,2,0
2,1,0,6156,2,0
2,1,0,7681,2,0
0,2,1,2460,0,2
0,0,0,1829,0,0
2,0,1,13948,2,0
2,1,0,14726,2,0
0,1,1,8912,0,1
2,0,0,4030,2,0
1,2,0,9578,1,1
2,1,0,3064,2,0
2,0,0,6868,2,0
1,2,1,5566,1,2
2,0,0,5089,2,0
0,2,1,7956,1,2
1,0,0,10199,0,0
2,1,1,7420,2,1
0,1,1,9321,0,1
2,1,1,1038,0,2
1,0,1,10226,1,0
2,1,1,10859,2,0
0,1,1,7864,1,1
1,1,0,14056,1,0
2,1,1,13917,2,0
2,2,1,11865,2,1
1,2,1,10131,1,1
0,0,0,7047,0,0
1,1,1,5165,1,1
0,2,0,4434,0,1
1,1,1,12273,0,0
1,2,0,9022,1,1
0,2,0,744,1,1
2,2,1,13898,2,1
1,2,0,4460,1,1
1,2,1,10871,0,1
2,2,1,14774,2,1
1,1,0,5585,1,0
1,2,0,14207,1,1
2,2,1,6171,0,2
1,0,1,9048,1,0
0,0,1,14645,0,0
2,2,1,8580,2,2
1,0,1,2810,2,1
0,2,1,3619,0,2
1,1,0,2352,1,0
2,1,0,1931,2,0
2,2,1,8066,2,2
2,1,0,4950,2,0
2,1,1,5897,1,1
0,0,0,10268,0,0
0,2,0,12338,0,1
0,2,0,4165,0,1
1,2,1,7885,1,2
1,1,1,8538,2,1
1,2,1,12488,1,1
0,2,1,3975,0,2
0,2,0,1242,2,1
2,2,0,14396,2,1
2,2,1,5213,2,2
2,1,1,7415,2,1
2,1,1,10971,2,0
0,2,1,10559,2,1
1,1,1,6778,1,1
1,1,0,2934,1,0
0,2,0,7152,1,1
0,1,1,8386,0,1
0,2,0,8487,0,1
2,0,1,6308,2,0
1,0,1,2394,1,1
0,0,0,2511,1,0
2,1,1,3995,2,1
1,0,0,2926,2,0
1,0,0,10803,1,0
1,2,0,9972,1,1
1,1,1,12541,0,0
1,1,1,9782,1,1
0,2,1,12499,0,1
1,0,1,13019,1,0
2,0,0,1012,2,0
1,1,0,10840,0,0
1,1,1,10187,2,0
1,2,1,10241,1,1
0,0,1,5371,2,0
2,0,0,6852,2,0
2,0,1,8951,2,0
1,0,1,6183,1,0
2,1,0,8697,2,0
0,0,0,3043,2,0
2,2,1,7451,0,2
2,2,0,1990,0,1
1,1,1,1999,1,2
1,1,1,13295,1,0
0,0,0,4151,0,0
2,2,1,2588,2,2
2,2,0,7986,0,1
2,0,0,9479,2,0
0,2,1,14829,1,1
1,0,0,5770,1,0
1,2,1,11606,1,1
0,1,0,1268,0,0
2,0,0,8651,2,0
1,1,0,8131,1,0
1,1,0,6083,1,0
2,1,0,5949,0,0
1,1,0,4683,1,0
0,1,1,3045,0,1
2,1,1,2565,0,2
1,1,1,3275,1,1
1,0,0,9373,1,0
1,2,1,13146,1,1
1,1,0,12276,1,0
2,1,0,11778,2,0
2,2,0,12661,1,1
2,0,0,8056,2,0
2,0,0,13991,1,0
2,0,1,13021,2,0
0,1,0,8129,0,0
1,2,0,12996,1,1
1,2,0,4145,1,1
2,2,1,2380,2,2
1,2,1,4867,1,2
1,1,0,8183,2,0
1,0,0,9004,1,0
2,2,1,5522,2,2
0,0,0,10708,0,0
2,0,1,11426,2,0
0,1,0,3651,0,0
2,0,1,4065,2,0
1,0,1,6918,1,0
1,1,0,7693,1,0
0,1,0,11783,0,0
2,0,0,4364,2,0
2,1,0,10418,2,0
2,2,0,1418,0,1
1,0,0,11219,1,0
0,0,0,1711,0,0
0,1,0,10666,0,0
2,0,1,2442,2,1
0,0,0,1100,0,0
2,1,0,6714,2,0
1,1,0,10313,0,0
0,0,0,3855,0,0
0,1,0,10477,0,0
2,0,0,3279,2,0
1,1,0,12292,1,0
0,2,1,2830,2,2
2,0,1,14159,2,0
2,0,1,12756,1,0
2,2,1,7910,1,2
0,2,1,1112,0,2
0,2,0,11387,2,1
2,1,1,9726,2,1
0,2,1,8353,0,2
2,2,1,3884,2,2
2,0,1,925,2,1
1,2,0,2371,1,1
0,1,0,6814,0,0
2,2,0,2705,2,1
2,0,0,2614,2,0
2,0,0,10388,0,0
1,0,1,10528,1,0
2,2,0,9875,2,1
2,2,0,12056,2,1
1,0,0,14320,0,0
2,1,1,3945,2,1
1,1,0,3805,1,0
1,1,0,869,1,0
0,1,0,2747,0,0
2,0,1,9582,2,0
0,1,0,13395,0,0
1,2,0,12813,1,1
0,1,0,14477,0,0
0,2,1,11378,0,1
2,1,1,12429,2,0
0,1,1,5751,0,1
2,1,0,10575,2,0
1,0,1,8681,0,0
1,2,0,2022,1,1
1,0,0,5803,1,0
0,1,1,3705,0,1
1,0,0,3788,1,0
2,0,0,1567,2,0
0,2,0,3704,0,1
1,1,0,9204,1,0
2,1,0,5533,2,0
2,1,0,7408,2,0
0,1,0,8119,0,0
0,2,1,9485,0,2
1,2,1,9023,1,2
0,1,1,10621,1,0
2,2,0,8294,1,1
0,0,0,11341,0,0
1,1,1,10982,1,0
0,1,1,1062,1,2
0,0,0,11885,0,0
0,2,0,13319,0,1
0,0,1,7460,0,0
1,0,0,2944,1,0
0,2,1,6775,0,2
1,0,0,4493,0,0
0,0,1,9251,0,0
0,2,1,13473,0,1
0,1,1,14294,0,0
1,0,1,12249,1,0
1,2,0,14353,0,1
1,1,1,9832,1,1
2,2,0,12997,2,1
1,0,1,10538,0,0
2,0,1,5831,2,0
1,1,0,1946,1,0
1,2,0,11640,1,1
1,2,0,5267,1,1
1,2,0,9423,1,1
2,2,1,7004,2,2
1,2,1,12774,1,1
1,0,1,10351,1,0
1,0,1,6222,1,0
2,0,0,13753,2,0
0,0,0,8606,0,0
2,2,0,12403,2,1
2,1,0,5066,2,0
1,2,0,9770,1,1
0,1,1,3783,0,1
2,2,1,13475,2,1
2,1,0,6117,0,0
2,1,1,13514,2,0
0,2,0,3532,0,1
1,1,0,9315,1,0
1,0,1,7393,1,0
1,1,1,11465,1,0
1,0,0,11882,1,0
1,1,0,7808,1,0
2,0,1,652,1,1
0,0,0,790,1,0
0,1,1,3510,0,1
0,2,1,5580,0,2
2,0,0,11467,2,0
1,2,1,12275,1,1
2,1,0,5113,2,0
0,0,0,14850,0,0
0,0,0,13949,2,0
2,2,1,7020,2,2
2,0,0,731,2,0
1,2,0,10059,1,1
2,1,0,4968,0,0
2,0,0,10024,2,0
0,2,0,12710,2,1
0,1,0,5433,1,0
2,0,1,11614,2,0
2,1,0,12940,2,0
1,1,0,3861,1,0
1,0,1,7544,1,0
0,2,1,9172,1,2
2,0,1,13544,1,0
2,1,0,11272,2,0
0,0,1,8392,0,0
1,1,0,2173,1,0
1,2,1,6365,1,2
2,2,1,12076,2,1
2,1,0,3664,2,0
0,0,1,9495,0,0
2,1,0,7965,2,0
2,0,1,7918,2,0
0,2,1,9804,0,2
0,2,0,5568,0,1
2,1,1,1368,2,2
0,2,1,7174,0,2
0,0,1,4655,0,0
2,0,0,3319,2,0
2,2,1,8697,2,2
1,1,1,3246,1,1
0,1,1,1637,0,2
1,1,1,4618,1,1
1,1,0,9697,1,0
2,0,1,3119,2,0
0,0,1,14637,1,0
0,1,1,11070,0,0
0,2,1,7313,1,2
0,0,1,6327,0,0
0,1,0,1362,0,0
2,2,0,12235,2,1
0,2,1,12713,0,1
0,0,0,3885,0,0
0,1,0,10703,0,0
1,0,0,13748,1,0
1,0,1,10818,1,0
2,0,1,4504,2,0
2,2,1,2862,1,2
0,1,1,6679,0,1
1,0,1,11829,1,0
2,2,0,588,0,1
0,0,0,8959,0,0
2,0,0,13247,2,0
2,2,0,7971,2,1
1,2,1,14720,1,1
0,1,0,13360,0,0
1,1,1,14524,1,0
0,2,1,11319,0,1
2,0,1,2037,2,1
2,2,0,14795,2,1
2,0,1,14034,2,0
0,2,1,7248,0,2
0,1,1,11367,0,0
2,1,1,8508,2,1
1,2,1,10340,1,1
0,0,0,8583,0,0
1,0,1,694,1,1
0,2,1,12067,0,1
2,0,0,5071,2,0
1,2,0,12266,1,1
0,0,1,5643,0,0
1,1,1,2803,1,2
1,0,1,13287,1,0
1,1,1,14437,1,0
2,0,1,9456,2,0
0,0,1,14949,0,0
2,0,1,13114,1,0
1,2,1,6722,0,2
1,1,1,1072,1,2
1,1,0,768,0,0
1,1,1,12487,0,0
2,0,1,12880,2,0
2,2,0,1451,0,1
2,0,1,11354,2,0
0,1,1,4232,0,1
2,2,0,7294,2,1
1,0,1,586,1,1
1,1,0,6268,1,0
0,2,0,11132,0,1
1,2,1,12465,2,1
1,1,1,13814,1,0
1,0,1,10384,1,0
0,2,1,2952,1,2
1,1,1,846,1,2
0,1,0,4854,2,0
2,0,1,2426,2,1
1,0,0,12684,1,0
1,0,0,6972,1,0
2,2,1,12006,1,1
2,1,1,2410,2,2
0,0,0,5898,0,0
1,2,0,6137,1,1
1,0,1,14899,1,0
1,0,1,4285,1,0
0,1,0,5787,2,0
0,0,1,8678,0,0
1,1,0,4084,1,0
0,1,1,10618,0,0
2,2,0,5878,0,1
1,1,1,6334,1,1
1,0,1,11233,1,0
0,1,0,12844,2,0
2,1,0,14561,1,0
1,0,0,10704,1,0
0,2,1,10835,0,1
2,0,1,7657,2,0
0,1,0,7033,0,0
2,0,1,840,2,1
2,2,1,2102,2,2
2,1,1,6970,2,1
1,2,1,2843,1,2
0,0,0,2731,0,0
0,1,1,10977,0,0
1,0,1,8233,0,0
0,0,0,10379,0,0
0,0,0,13031,0,0
2,0,0,5547,2,0
1,0,1,2430,1,1
1,0,1,850,0,1
2,0,0,12866,2,0
1,2,1,8854,1,2
0,1,0,6853,0,0
2,2,1,14240,2,1
1,1,1,7190,1,1
2,2,0,9463,2,1
0,0,1,7855,0,0
1,0,1,13180,2,0
2,0,1,1771,2,1
0,2,1,4246,0,2
1,1,1,6493,1,1
2,2,0,1720,2,1
1,0,0,14196,1,0
1,0,0,4973,1,0
2,0,0,8227,2,0
0,0,1,9245,2,0
0,1,1,4947,0,1
0,2,0,7941,0,1
1,1,0,3200,0,0
0,2,1,12272,0,1
0,2,1,13311,0,1
1,1,0,5666,1,0
0,2,0,2977,0,1
2,2,1,11795,2,1
0,0,0,1653,1,0
2,2,0,7512,1,1
2,0,0,12712,2,0
2,0,0,13023,1,0
2,1,1,12066,2,0
2,0,0,12925,2,0
1,0,0,6328,1,0
2,2,0,2332,0,1
1,2,0,3369,1,1
2,1,0,12476,2,0
2,1,1,5797,2,1
2,2,1,14236,2,1
2,1,1,11792,0,0
0,1,0,9135,0,0
2,0,0,9762,0,0
0,1,0,689,0,0
0,2,0,8500,0,1
1,0,0,6575,1,0
2,2,1,6162,2,2
0,0,0,673,0,0
1,2,1,14867,1,1
1,0,1,12807,1,0
0,1,0,14873,0,0
0,0,0,11968,0,0
0,1,1,12313,0,0
0,0,0,9461,0,0
1,2,0,8235,1,1
1,0,1,14300,1,0
0,0,1,13953,0,0
1,0,1,4279,2,0
2,2,0,12612,2,1
1,1,1,5933,1,1
1,0,1,1448,1,1
2,0,0,3008,2,0
2,2,0,7292,2,1
0,2,1,1797,2,2
2,1,0,4864,2,0
0,2,0,8995,0,1
0,1,1,2134,0,2
1,2,1,877,1,2
0,2,1,4554,1,2
2,0,0,5830,2,0
2,2,1,11716,2,1
1,1,0,13504,1,0
2,1,0,8261,1,0
1,1,0,13410,1,0
0,0,0,8573,1,0
2,2,0,1762,2,1
0,1,0,11546,0,0
2,0,1,2004,2,1
1,1,1,7671,1,1
2,0,0,1509,2,0
1,0,1,10572,1,0
1,2,0,3386,2,1
2,1,1,3495,1,1
1,2,1,13990,0,1
0,2,1,13359,0,1
2,0,0,8737,2,0
1,2,0,9029,1,1
0,0,1,8663,0,0
2,0,0,1118,2,0
0,2,1,10025,0,1
2,1,0,2433,2,0
1,2,0,13015,0,1
0,1,1,4355,0,1
1,1,1,6833,1,1
0,1,0,7485,1,0
2,2,0,8884,1,1
0,0,1,11285,0,0
0,0,1,11984,0,0
2,2,1,12069,2,1
2,0,1,7142,1,0
0,2,0,6353,0,1
1,2,0,10102,1,1
2,2,1,1027,2,2
2,1,0,13980,2,0
2,0,1,5345,2,0
2,2,1,6491,2,2
1,0,0,6482,1,0
0,1,0,8084,0,0
2,0,0,14646,2,0
2,2,0,13796,2,1
0,2,1,2793,2,2
0,2,0,2044,0,1
1,0,0,2926,0,0
2,2,1,10787,2,1
0,2,0,13482,2,1
2,0,1,8309,2,0
2,2,1,1807,2,2
1,1,0,13606,1,0
0,0,0,7095,0,0
2,1,1,12326,1,0
0,0,1,8072,0,0
1,2,1,13802,1,1
2,2,1,4699,2,2
1,1,1,2185,1,2
0,1,1,14395,0,0
0,0,1,6100,0,0
1,0,0,13199,1,0
1,0,0,10031,1,0
1,2,0,8744,1,1
2,0,1,5980,1,0
1,1,1,2345,0,2
0,2,1,6315,0,2
2,1,0,834,2,0
1,0,0,4277,2,0
0,0,1,1090,0,1
0,0,0,686,2,0
2,1,0,14542,2,0
0,0,0,13326,0,0
2,1,0,5001,2,0
1,1,0,9315,1,0
2,0,0,6570,2,0
0,1,0,1210,0,0
0,2,0,5951,0,1
0,1,0,6001,0,0
2,2,1,11132,2,1
2,0,1,4656,2,0
1,2,0,6842,1,1
1,1,0,4834,1,0
2,2,1,4263,1,2
2,0,1,7443,1,0
0,1,0,10720,0,0
1,2,1,6234,2,2
2,2,0,7503,0,1
0,1,1,8807,1,1
0,0,1,6335,0,0
2,0,0,10069,2,0
2,1,1,14737,2,0
2,2,1,11980,1,1
2,1,1,5683,2,1
2,0,1,6205,2,0
0,0,0,8520,0,0
0,0,0,10457,1,0
1,2,1,9805,1,2
0,1,0,14112,1,0
1,2,0,6285,1,1
1,2,0,8598,1,1
1,0,0,2570,1,0
2,1,0,14701,2,0
0,2,1,11305,0,1
2,1,0,2949,2,0
0,2,0,8136,1,1
0,0,0,12422,0,0
1,2,0,3428,1,1
1,0,1,4582,1,0
0,1,1,6317,0,1
1,0,0,4973,1,0
2,0,1,8529,2,0
0,1,1,6136,0,1
2,2,1,9837,2,2
2,1,0,11893,2,0
1,1,0,6991,1,0
2,1,1,2944,2,2
2,0,1,12167,2,0
0,2,0,13111,0,1
0,2,1,7139,1,2
2,0,0,14037,2,0
2,2,1,12676,2,1
0,2,1,1206,0,2
2,0,1,9208,2,0
2,0,0,13485,2,0
0,1,0,11452,0,0
1,0,0,8341,1,0
2,0,0,9396,1,0
0,1,0,10191,2,0
0,2,1,9047,0,2
2,2,0,14786,0,1
0,1,1,2397,0,2
1,1,1,9377,1,1
2,1,1,3912,2,1
1,0,1,2915,1,1
1,2,0,1987,2,1
0,1,0,8393,0,0
0,1,1,12309,0,0
0,1,0,1390,0,0
2,0,1,8962,2,0
0,1,1,7259,1,1
1,0,0,12030,1,0
2,2,0,1656,2,1
1,2,0,6243,1,1
0,0,0,4264,0,0
0,2,1,11375,0,1
2,0,0,12232,2,0
2,1,0,2587,1,0
1,0,0,754,1,0
1,0,0,1054,1,0
0,1,1,2959,0,2
2,2,0,1481,2,1
0,2,1,2351,0,2
1,2,1,14253,1,1
2,1,1,3359,2,1
2,2,1,3217,2,2
1,2,1,12113,2,1
2,0,0,4241,2,0
0,0,1,12818,0,0
1,1,0,10950,2,0
1,0,1,5213,1,0
0,0,0,11618,0,0
0,2,1,757,1,2
0,0,0,3595,1,0
2,2,0,6276,2,1
1,0,0,10059,1,0
2,1,1,4169,2,1
0,0,0,6396,1,0
0,0,0,2121,2,0
2,2,0,10834,0,1
0,0,0,4188,0,0
2,2,0,7286,2,1
0,1,1,869,1,2
2,0,0,4903,0,0
2,2,0,14064,2,1
0,2,0,8484,0,1
1,0,0,6406,1,0
0,2,0,6269,2,1
0,2,1,4847,0,2
1,2,1,2811,1,2
2,2,0,12564,0,1
2,1,0,11017,2,0
0,2,1,1556,0,2
1,0,0,8356,1,0
2,2,1,8404,2,2
2,0,1,10990,2,0
2,1,0,1584,2,0
0,0,0,8543,0,0
0,0,0,8200,0,0
2,2,0,1709,2,1
1,2,0,1005,2,1
0,1,1,8902,0,1
1,2,1,11830,1,1
0,0,1,13109,0,0
1,0,1,8671,1,0
1,2,0,4143,1,1
0,1,1,5582,0,1
0,1,0,3050,0,0
2,2,1,4599,2,2
1,2,0,2754,1,1
0,0,0,2955,0,0
1,2,1,11936,0,1
2,1,1,11821,2,0
2,0,0,12708,2,0
2,0,0,5983,2,0
2,0,0,11046,2,0
0,2,0,10765,0,1
1,1,1,3690,1,1
1,2,1,1537,1,2
1,1,0,14554,1,0
2,2,1,14345,2,1
1,1,1,3008,1,1
2,1,0,11396,2,0
2,0,0,3447,2,0
1,1,0,7527,1,0
1,2,0,10441,1,1
2,2,1,11937,2,1
2,1,1,3101,2,1
1,0,1,11605,1,0
0,2,0,13996,0,1
2,0,0,2957,0,0
2,2,0,4879,2,1
1,1,0,5901,1,0
2,2,1,14052,2,1
1,2,1,7510,0,2
1,1,1,12584,1,0
0,2,1,10511,0,1
2,2,1,12727,2,1
2,1,1,9391,2,1
0,0,0,4004,0,0
2,0,0,2575,1,0
2,1,0,5569,2,0
0,2,0,10561,0,1
2,0,0,12380,2,0
1,1,1,7559,1,1
0,0,0,5082,0,0
1,2,1,13008,0,1
1,0,1,8065,1,0
0,1,0,5496,0,0
1,0,1,9852,2,0
0,2,0,13406,0,1
0,0,0,14075,0,0
2,2,1,1362,0,2
1,2,0,13785,1,1
0,2,1,6678,0,2
1,2,0,11057,1,1
1,1,0,4647,1,0
2,0,0,12819,2,0
0,0,1,13534,0,0
1,2,0,2209,1,1
2,2,1,6635,2,2
0,1,1,11374,0,0
0,1,1,2665,0,2
0,1,0,798,0,0
2,1,0,13382,2,0
1,1,1,4452,1,1
2,1,1,12021,2,0
1,2,1,7793,1,2
0,1,0,2543,0,0
0,2,0,3551,0,1
0,0,0,4745,0,0
2,1,1,13384,2,0
2,1,0,4065,2,0
0,2,1,2448,0,2
0,1,1,5129,0,1
0,0,1,4718,0,0
1,0,1,7243,1,0
0,2,1,12892,0,1
0,1,0,11544,0,0
1,0,0,11959,1,0
1,1,1,2043,1,2
2,1,1,7955,2,1
1,0,1,2836,2,1
0,2,1,7675,0,2
0,2,1,10433,0,1
1,1,1,14009,1,0
1,1,0,1886,1,0
0,2,1,12701,2,1
1,0,1,3043,1,0
0,1,0,5035,0,0
0,2,0,12791,1,1
2,2,1,3219,2,2
0,2,1,3702,2,2
2,2,1,13150,2,1
2,1,1,8538,2,1
2,2,1,610,1,2
1,1,1,10040,1,0
2,2,0,12567,0,1
1,2,0,6674,1,1
1,0,1,5485,1,0
2,1,0,3644,0,0
0,0,0,12106,0,0
2,0,0,7148,2,0
1,0,0,9527,1,0
2,1,0,7518,2,0
0,0,0,898,0,0
0,2,1,9600,0,2
2,1,1,2607,2,2
1,1,0,10544,1,0
0,2,0,9771,0,1
2,1,1,12592,2,0
1,1,1,5378,1,1
2,2,1,4739,2,2
1,1,1,1815,0,2
1,2,0,9798,1,1
1,2,0,1531,1,1
0,0,1,10599,0,0
2,2,0,7707,1,1
1,0,0,14955,1,0
2,0,0,983,2,0
1,1,1,2922,1,2
1,2,1,14280,0,1
2,1,0,5400,2,0
1,1,1,7060,1,1
2,2,0,5385,2,1
1,0,0,3395,1,0
0,1,1,14532,0,0
1,2,1,5997,1,2
2,0,1,6915,2,0
0,1,1,4316,0,1
0,0,0,2127,0,0
2,1,1,4102,2,1
2,1,0,10355,1,0
1,0,1,4618,1,0
2,1,0,9682,2,0
2,2,1,6603,2,2
2,0,1,5891,2,0
2,2,0,4587,2,1
0,1,1,14579,0,0
0,1,1,5779,0,1
2,2,0,1553,2,1
2,0,0,2120,2,0
0,1,1,13045,1,0
1,2,1,4420,1,2
0,1,0,9108,2,0
1,0,0,13552,1,0
2,2,0,2333,2,1
2,2,0,10886,2,1
1,2,0,9503,1,1
0,2,0,1845,2,1
1,2,1,4625,1,2
1,1,1,6806,1,1
1,2,1,11385,1,1
1,0,0,2388,1,0
0,2,0,4099,0,1
1,2,1,673,0,2
1,2,1,6635,1,2
0,0,1,5143,0,0
1,0,1,11726,1,0
1,0,0,10114,1,0
1,2,0,3785,1,1
1,0,0,4413,1,0
0,0,1,3078,0,0
1,2,1,12861,1,1
2,0,0,9938,2,0
2,1,1,14368,2,0
0,2,1,6452,0,2
2,2,0,9201,2,1
1,2,1,13031,1,1
0,1,1,14324,0,0
1,0,0,10483,1,0
0,1,0,13280,0,0
2,0,1,8643,1,0
0,2,0,8761,0,1
1,2,0,6104,1,1
2,0,0,8673,0,0
2,1,1,10804,2,0
1,1,1,2638,1,2
2,0,0,12578,2,0
2,0,0,7600,2,0
2,0,1,11028,2,0
1,1,0,13367,1,0
0,2,1,9462,2,2
0,0,1,4312,1,0
1,1,1,5702,1,1
1,2,1,2311,1,2
2,0,0,5417,1,0
0,2,0,1909,1,1
0,2,1,12115,0,1
1,0,1,10519,1,0
1,1,1,4291,1,1
1,2,1,6160,1,2
2,0,1,7292,2,0
2,0,1,11010,0,0
1,0,1,989,1,1
1,1,0,2768,0,0
0,2,1,12480,0,1
1,1,1,10989,1,0
2,1,0,14612,0,0
2,2,1,2233,2,2
1,1,0,12244,1,0
2,0,1,13693,2,0
1,1,1,7923,1,1
2,1,0,9091,2,0
1,2,0,6033,1,1
2,0,0,10593,2,0
0,2,0,10848,0,1
0,2,0,14706,2,1
2,2,1,10005,2,1
2,2,0,3168,2,1
1,1,1,13751,1,0
0,2,0,11378,0,1
0,0,0,6044,0,0
1,0,0,3162,2,0
1,1,0,1160,1,0
0,0,0,13465,0,0
2,2,1,5560,2,2
1,2,1,13705,2,1
2,2,0,14747,2,1
1,2,0,8147,2,1
1,0,1,2519,1,1
0,2,1,14537,2,1
0,0,1,10206,0,0
1,1,1,2499,1,2
2,2,0,5783,2,1
2,2,0,11616,2,1
1,1,1,3354,1,1
2,1,1,9200,0,1
1,1,0,14607,2,0
2,1,1,9281,2,1
1,1,1,9531,1,1
0,2,1,9365,0,2
0,1,0,1390,0,0
2,0,1,11075,2,0
2,0,0,3750,2,0
2,0,1,6996,1,0
2,0,1,10979,2,0
0,1,0,12754,2,0
0,0,1,12737,0,0
0,1,0,8901,0,0
0,1,0,11693,2,0
0,0,1,3836,0,0
1,2,1,4427,1,2
1,2,0,8049,1,1
2,2,0,11359,2,1
1,2,0,11524,1,1
2,1,0,14141,2,0
1,2,0,10424,1,1
1,2,1,12056,1,1
1,0,1,7615,1,0
1,2,0,7465,1,1
1,1,1,7047,1,1
1,2,1,551,1,2
2,1,1,12152,2,0
1,0,1,553,1,1
1,0,1,9874,1,0
2,0,1,10752,1,0
1,0,1,5687,1,0
0,2,1,11460,0,1
0,0,0,3509,1,0
2,1,0,9245,2,0
2,0,1,13697,2,0
1,0,0,3103,1,0
1,2,1,1634,2,2
2,2,1,14115,2,1
1,2,1,1248,1,2
0,1,0,13935,0,0
2,1,1,7130,2,1
2,0,0,5367,2,0
1,2,0,3962,1,1
2,1,0,11034,2,0
2,1,1,10762,2,0
2,0,0,3324,2,0
0,2,1,13905,0,1
1,2,0,12220,1,1
1,1,0,14857,0,0
0,0,0,9374,0,0
1,2,1,2705,1,2
0,1,1,10948,0,0
2,1,0,8929,2,0
1,2,1,6862,1,2
2,2,1,3150,2,2
2,2,1,14462,2,1
0,0,0,2422,0,0
0,0,0,13617,0,0
2,2,1,14067,2,1
0,1,0,7938,0,0
1,0,1,14995,1,0
2,2,1,2814,2,2
1,0,1,1445,1,1
0,2,0,4292,0,1
1,0,1,5755,1,0
2,1,0,14814,2,0
1,2,1,10588,0,1
1,2,0,12631,1,1
1,2,0,6813,1,1
2,2,0,6641,2,1
2,1,1,13597,2,0
1,0,1,10108,1,0
0,1,1,11727,0,0
2,0,1,8709,2,0
2,1,0,11814,2,0
1,1,1,5911,1,1
1,2,1,10535,1,1
1,2,0,5729,1,1
1,0,0,6698,1,0
0,2,0,7124,0,1
1,0,0,4341,1,0
2,1,0,1967,2,0
0,0,0,4588,0,0
2,1,0,13690,0,0
1,0,1,3811,1,0
2,1,0,2663,2,0
2,2,1,11977,2,1
2,0,1,832,2,1
0,0,1,12597,0,0
1,0,0,13547,1,0
2,2,0,12674,2,1
0,0,1,2251,0,1
0,1,0,12051,0,0
1,1,0,14477,0,0
2,0,0,14168,0,0
2,0,0,6281,2,0
0,0,0,14850,0,0
0,0,1,10933,0,0
0,2,0,11995,2,1
2,1,1,10814,2,0
1,1,0,8763,1,0
0,2,0,9354,0,1
0,2,1,5428,0,2
1,0,1,7369,1,0
2,0,0,2165,0,0
1,0,1,4021,2,0
2,1,0,1013,2,0
2,1,0,9477,0,0
0,0,0,5544,2,0
1,0,1,13073,1,0
1,1,1,13005,1,0
1,2,1,11232,1,1
1,2,0,6067,1,1
2,1,0,14495,2,0
0,0,1,3791,1,0
1,1,1,11331,1,0
0,0,0,7701,0,0
1,0,0,5759,1,0
2,1,0,14422,2,0
1,1,0,11130,1,0
1,2,1,5387,1,2
2,1,1,4924,0,1
1,1,0,13946,1,0
1,0,0,7367,0,0
0,2,1,13957,0,1
2,1,1,7469,2,1
1,0,1,4299,2,0
2,2,0,7425,2,1
2,2,0,8892,2,1
2,1,0,3274,2,0
2,0,0,10101,1,0
1,1,1,6297,0,1
2,1,1,7079,0,1
2,0,0,2487,2,0
2,1,0,4504,2,0
0,2,0,10064,0,1
1,0,0,12739,1,0
0,2,0,13002,2,1
2,0,1,13423,0,0
1,0,1,4583,1,0
2,2,0,12160,2,1
2,1,1,13967,2,0
0,0,0,4050,0,0
